,assembler,type_input_data,type_ref_data,Contigs/scaffolds,Time_min,ContigLength/ScaffoldsLenght,Assembly_length,max_memory_vsz_mb,max_memory_rss_mb,path_ref,script,name_script,path_config_file,Comment,min_fot_score,lenght_ref,ref_vs_qry,qry_vs_ref,X19,Score,Secondary_title,Species,Gene_Count
171,MITGARD,genome_NCBI_50p,full_mt_genom_Eve,61,46.3833300000000008,55404,NA,13991.6599999999999,424.25,NA,NA,NA,NA,NA,0.498521241249773,14370,0.962560890744607,0.479857050032489,NA,0.489333156162455,NA,NA,0
172,MITGARD,genome_NCBI_50p,part_COI_Ecy,9,41.6499999999999986,5490,NA,7068.93000000000029,635.67999999999995,NA,NA,NA,NA,NA,0.068606219157593,14370,0.0542101600556715,0.790163934426229,NA,0.256022856187653,NA,NA,0
173,MITGARD,transcriptome,full_COI_Ecy,20,24.6000000000000014,13288,0,14455.5400000000009,635.919999999999959,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MEANGS,sh",no_use,NA,0.189795250276888,14370,0.111551844119694,0.587748344370861,NA,0.234773859691861,One animal,E. cyaneus,1
174,MITGARD,transcriptome,full_mt_genom_Bpul,360,106.816699999999997,267661,NA,33402.8600000000006,4758.11999999999989,NA,NA,NA,NA,NA,0.070555816254563,16284,0.954618029968067,0.0673538543157203,NA,0.273826369579033,NA,NA,0
175,MITGARD,transcriptome,full_mt_genom_Ecy,269,74.0333300000000065,164932,0,33402.8600000000006,4068.73000000000002,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MEANGS,sh",no_use,NA,0.138238384127407,14370,0.999652052887961,0.138190284480877,NA,0.319949548403803,One animal,E. cyaneus,0
176,MITGARD,transcriptome,full_mt_genom_Eve,255,31.0500000000000007,115537,0,27975.4799999999996,1622.72000000000003,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MEANGS,sh",no_use,NA,0.179175529748415,14370,0.892693110647182,0.159948761002969,NA,0.308934742506505,One animal,E. cyaneus,0
177,MITGARD,transcriptome,full_mt_genom_EveS_EveS,486,138.133299999999991,161472,NA,33402.8600000000006,5478.60000000000036,NA,NA,NA,NA,S by W,NA,15601,0,0,NA,NA,NA,NA,15
178,MITGARD,transcriptome,part_COI_Ecy,14,20.0666699999999985,7521,0,14315.5499999999993,394.850000000000023,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MEANGS,sh",no_use,NA,0.181387908019424,14370,0.0558803061934586,0.308070735274565,NA,0.154191880229005,One animal,E. cyaneus,1
179,MITGARD,transcriptome_10p,full_COI_Ecy,4,3,4605,0,1871.8599999999999,184.379999999999995,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.163765608258062,14370,0.112804453723034,0.688816503800217,NA,0.303846641445328,One animal,E. cyaneus,1
180,MITGARD,transcriptome_10p,full_mt_genom_Ecy,54,9.11666699999999963,106119,0,14199.5499999999993,635.870000000000005,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.312098055370488,14370,0.998051496172582,0.311489931115069,NA,0.410039500294165,One animal,E. cyaneus,0
181,MITGARD,transcriptome_10p,full_mt_genom_Eve,50,2.23333300000000001,20381,0,14379.5499999999993,181.110000000000014,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.693648231992253,14370,0.75615866388309,0.52450812030813,NA,0.498578754045868,One animal,E. cyaneus,7
182,MITGARD,transcriptome_10p,part_COI_Ecy,2,1.91666699999999999,1466,0,3152.92999999999984,130.090000000000003,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.055626857252517,14370,0.0544885177453027,0.979536152796726,NA,0.397412881948638,One animal,E. cyaneus,0
183,MITGARD,transcriptome_1p,full_COI_Ecy,4,0.4,2194,0,1831.83999999999992,117.719999999999999,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.07633959638135,14370,0.0756437021572721,0.990884229717411,NA,0.348216882064008,One animal,E. cyaneus,0
184,MITGARD,transcriptome_1p,full_mt_genom_Ecy,57,1.39999999999999991,93459,0,1831.40000000000009,406.360000000000014,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.322746302672855,14370,0.958872651356994,0.309472602959587,NA,0.40215885415964,One animal,E. cyaneus,0
185,MITGARD,transcriptome_1p,full_mt_genom_Eve,39,0.316666700000000079,12561,0,1828.30999999999995,129.210000000000008,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.874112734864301,14370,0.472720946416145,0.540800891648754,NA,0.478318899642558,One animal,E. cyaneus,1
186,MITGARD,transcriptome_1p,part_COI_Ecy,2,0.283333300000000001,1411,0,4492.93000000000029,129.960000000000008,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.052748782185108,14370,0.0527487821851079,1,NA,0.401374391092555,One animal,E. cyaneus,0
187,MITGARD,transcriptome_our,full_COI_Ecy,21,19.2833299999999994,15722,0,14379.5400000000009,627.460000000000036,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.188258704728406,14370,0.111551844119694,0.592545477674596,NA,0.234993768535436,Pool animals,E. cyaneus,NA
188,MITGARD,transcriptome_our,full_mt_genom_Ecy,268,52.1499999999999986,182849,0,33338.8600000000006,2887.48999999999978,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.220206913565796,14370,0.999512874043145,0.220099645062319,NA,0.36088769398871,Pool animals,E. cyaneus,NA
189,MITGARD,transcriptome_our,full_mt_genom_Eve,200,28.4166699999999999,76895,0,33314.8099999999977,1664.33999999999992,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.280342713783111,14370,0.768058455114823,0.215319591650953,NA,0.317180190137223,Pool animals,E. cyaneus,NA
190,MITGARD,transcriptome_our,part_COI_Ecy,8,19.25,5570,0,1828.18000000000006,392.699999999999989,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITGARD,"Script_MITGARD,sh",no_use,NA,0.071549318454628,14370,0.0535142658315936,0.747935368043088,NA,0.249499738082328,Pool animals,E. cyaneus,NA
191,MITObim,genome,full_COI_Bpul,1,1416.5,15987,NA,916.610000000000014,845.840000000000032,NA,NA,NA,NA,NA,0.981761238025055,16284,0.981761238025055,1,NA,0.99088061901253,NA,B. pullus,NA
192,MITObim,genome,full_COI_Ecy,1,153,4219,4219,737.340000000000032,341.089999999999975,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.293597773138483,14370,0.29116214335421,0.991704195306945,NA,0.64411602794991,Pool animals,E. cyaneus,4
193,MITObim,genome,full_COI_EveS,1,518,8414,NA,735.840000000000032,331.199999999999989,NA,NA,NA,NA,S by W,0.539324402281905,15601,0.529645535542593,0.982053719990492,NA,0.76275591445375,NA,NA,NA
194,MITObim,genome,full_mt_genom_Bpul,1,146.966700000000003,16284,NA,917.730000000000018,843.57000000000005,NA,NA,NA,NA,NA,1,16284,1,1,NA,1,NA,B. pullus,NA
195,MITObim,genome,full_mt_genom_Bpul_Eve,1,80.7999999999999829,15322,NA,694.889999999999986,316.689999999999998,NA,NA,NA,NA,Собрал верукозуса,NA,NA,0,0,NA,NA,NA,B. pullus,NA
196,MITObim,genome,full_mt_genom_Ecy,1,41,14520,14520,717.649999999999977,362.29000000000002,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.989669421487603,14370,0.999582463465553,0.989256198347107,NA,0.994627020825065,Pool animals,E. cyaneus,15
197,MITObim,genome,full_mt_genom_Eve,1,533,15520,15520,1190.83999999999992,1179.31999999999994,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.97081475476287,14370,0.959568545581072,0.931563302256452,NA,0.965486650650098,Pool animals,E. cyaneus,15
198,MITObim,genome,full_mt_genom_EveS_Ecy,1,131.616700000000009,14736,NA,740.629999999999995,337.339999999999975,NA,NA,NA,NA,S by W,0.920628887733674,15601,0.794179860265368,0.862649294245386,NA,0.894364510561105,NA,NA,15
199,MITObim,genome,full_mt_genom_EveS_EveS,1,15.9666700000000006,15601,NA,701.889999999999986,335.970000000000027,NA,NA,NA,NA,S by W,1,15601,1,1,NA,1,NA,NA,15
200,MITObim,genome,part_COI_Bpul,1,1461.41699999999992,15935,NA,916.620000000000005,846.049999999999841,NA,NA,NA,NA,NA,0.978567919430115,16284,0.978567919430115,1,NA,0.98928395971506,NA,B. pullus,NA
201,MITObim,genome,part_COI_Ecy,1,183,4254,4254,737.889999999999986,334.819999999999993,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.296033402922756,14370,0.29116214335421,0.983544898918665,NA,0.64268511129891,Pool animals,E. cyaneus,4
202,MITObim,genome,part_COI_EveS,1,563.399999999999977,9787,NA,739.629999999999995,338.110000000000014,NA,NA,NA,NA,S by W,0.627331581308891,15601,0.617652714569579,0.984571370184939,NA,0.807388916515853,NA,NA,10
203,MITObim,genome_10p,full_COI_Ecy,1,3.14999999999999991,1648,0,692.879999999999995,313.060000000000002,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.114683368128044,14370,0.108281141266527,0.944174757281553,NA,0.54178481666903,Pool animals,E. cyaneus,NA
204,MITObim,genome_10p,full_mt_genom_Ecy,1,3.31666699999999981,14386,0,696.889999999999986,321.759999999999991,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.998887807590713,14370,0.994224077940153,0.993118309467538,NA,0.9965575487496,Pool animals,E. cyaneus,15
205,MITObim,genome_10p,full_mt_genom_Eve,1,27.8833300000000008,14323,0,695.909999999999968,330.230000000000018,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.996729297146834,14370,0.754975643702157,0.757453047545905,NA,0.877289497098723,Pool animals,E. cyaneus,NA
206,MITObim,genome_10p,part_COI_Ecy,1,10.5500000000000007,1648,0,692.889999999999986,312.490000000000009,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.114683368128044,14370,0.108281141266527,0.944174757281553,NA,0.54178481666903,Pool animals,E. cyaneus,NA
207,MITObim,genome_16p,full_COI_Ecy,1,24.8000000000000007,3189,0,693.889999999999986,313.980000000000018,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.221920668058455,14370,0.219485038274182,0.989024772656005,NA,0.607607619747163,Pool animals,E. cyaneus,NA
208,MITObim,genome_16p,full_mt_genom_Ecy,1,5.25,14520,0,735.340000000000032,323.589999999999975,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.989669421487603,14370,0.999791231732777,0.989462809917355,NA,0.994730865784433,Pool animals,E. cyaneus,15
209,MITObim,genome_16p,full_mt_genom_Eve,1,26.75,15357,0,732.590000000000032,325.279999999999973,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.935729634694276,14370,0.834237995824635,0.780621215081071,NA,0.887647211399998,Pool animals,E. cyaneus,NA
210,MITObim,genome_16p,part_COI_Ecy,1,31.5166700000000013,4189,0,693.889999999999986,314.819999999999993,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.29151009046625,14370,0.286638830897704,0.98328956791597,NA,0.64035962231998,Pool animals,E. cyaneus,NA
211,MITObim,genome_1p,full_COI_Ecy,1,0.283333300000000001,1508,0,675.299999999999955,279.860000000000014,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.104940848990953,14370,0.104940848990953,1,NA,0.552470424495475,Pool animals,E. cyaneus,NA
212,MITObim,genome_1p,full_mt_genom_Ecy,1,0,14148,0,12.3000000000000007,9.78999999999999915,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.984551148225469,14370,0.572512178148921,0.58149561775516,NA,0.784639736032388,Pool animals,E. cyaneus,6
213,MITObim,genome_1p,full_mt_genom_Eve,1,0.633333299999999966,12798,0,678.879999999999995,308.649999999999977,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.890605427974957,14370,0.032776617954071,0.0368026254102203,NA,0.490046167834813,Pool animals,E. cyaneus,NA
214,MITObim,genome_1p,part_COI_Ecy,1,0.283333300000000001,754,0,691.269999999999982,279.839999999999975,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.052470424495477,14370,0.0514265831593598,0.980106100795756,NA,0.52100077711265,Pool animals,E. cyaneus,NA
215,MITObim,genome_3x,full_COI_Bpul,1,313.8833,15645,NA,780.27,400,NA,NA,NA,NA,NA,0.960759027266028,16284,0.960759027266028,1,NA,0.980379513633015,NA,NA,15
216,MITObim,genome_3x,full_COI_Ecy,1,76.65,4132,NA,732.32,322.36,NA,NA,NA,NA,NA,0.287543493389005,14370,0.287195546276966,0.998789932236205,NA,0.643382242975545,NA,NA,4
217,MITObim,genome_3x,full_mt_genom_Bpul,1,52.1,16321,NA,779.75,399.6,NA,NA,NA,NA,NA,1,16284,1,1,NA,1,NA,NA,15
218,MITObim,genome_3x,full_mt_genom_Bpul_Eve,1,12,15320,NA,694.89,315.64,NA,NA,NA,NA,NA,NA,16284,0,0,NA,NA,NA,NA,0
219,MITObim,genome_3x,full_mt_genom_Ecy,1,21.18333,14522,NA,744.63,346.73,NA,NA,NA,NA,NA,0.989533122159482,14370,0.995685455810717,0.985263737777166,NA,0.99262057893684,NA,NA,15
220,MITObim,genome_3x,full_mt_genom_Eve,1,113.3667,15376,NA,704.91,345.52,NA,NA,NA,NA,NA,0.934573361082206,14370,0.981837160751566,0.917598855359001,NA,0.958502344298195,NA,NA,15
221,MITObim,genome_3x,part_COI_Bpul,1,332.4333,15646,NA,780.56,405.56,NA,NA,NA,NA,NA,0.960820437239007,16284,0.960759027266028,0.99993608590055,NA,0.980378887601398,NA,NA,15
222,MITObim,genome_3x,part_COI_Ecy,1,96.68333,4095,NA,695.89,322.81,NA,NA,NA,NA,NA,0.284968684759917,14370,0.284620737647878,0.998778998778999,NA,0.6420921052967,NA,NA,4
223,MITObim,genome_NCBI,full_COI_Ecy,1,1353.93300000000022,15673,0,902.960000000000036,717.82000000000005,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.937918713711479,14370,1,0.937918713711478,NA,0.96895935685574,One animal,E. cyaneus,NA
224,MITObim,genome_NCBI,full_mt_genom_Ecy,1,91.0999999999999943,14754,0,894.960000000000036,693.100000000000023,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.973973159821065,14370,1,0.973973159821065,NA,0.986986579910535,One animal,E. cyaneus,NA
225,MITObim,genome_NCBI,full_mt_genom_Eve,1,386.63330000000002,16867,0,893.159999999999854,716.730000000000018,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.85195944744175,14370,0.984968684759917,0.839153376415486,NA,0.919020377154288,One animal,E. cyaneus,NA
226,MITObim,genome_NCBI,part_COI_Ecy,1,1438.5329999999999,15556,0,902.960000000000036,717.700000000000045,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.939830290563127,14370,1,0.939830290563127,NA,0.969915145281565,One animal,E. cyaneus,NA
227,MITObim,genome_NCBI_50p,full_COI_Ecy,1,647.899999999999977,15435,NA,815.509999999999991,489.519999999999982,NA,NA,NA,NA,NA,0.941107871720117,14370,1,0.941107871720117,NA,0.97055393586006,NA,NA,15
228,MITObim,genome_NCBI_50p,full_mt_genom_Ecy,1,10.9666700000000006,14651,NA,746.909999999999854,478.990000000000009,NA,NA,NA,NA,NA,0.980820421814212,14370,0.996172581767571,0.977066411849021,NA,0.9885148538577,NA,NA,NA
229,MITObim,genome_NCBI_50p,full_mt_genom_Eve,1,10.25,16115,NA,684.879999999999995,315.470000000000027,NA,NA,NA,NA,NA,0.891715792739683,14370,1,0.891715792739683,NA,0.94585789636984,NA,NA,NA
230,MITObim,genome_NCBI_50p,part_COI_Ecy,1,690.016700000000014,15561,NA,815.529999999999859,490.680000000000007,NA,NA,NA,NA,NA,0.939142728616413,14370,1,0.939142728616413,NA,0.969571364308205,NA,NA,15
231,MITObim,transcriptome,full_COI_Ecy,1,38.3666699999999992,1751,0,3580.44000000000005,3550.63999999999987,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.121851078636047,14370,0.0999304105775922,0.820102798400914,NA,0.510471071903638,One animal,E. cyaneus,NA
232,MITObim,transcriptome,full_mt_genom_Bpul,1,1458.04999999999995,17639,NA,40691.6299999999974,40389.9400000000023,NA,NA,NA,NA,NA,0.923181586257725,16284,0.744780152296733,0.687567322410568,NA,0.838882265241258,NA,NA,13
233,MITObim,transcriptome,full_mt_genom_Ecy,1,1567.43299999999999,14925,0,28224.6100000000006,27998.3400000000001,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.962814070351759,14370,0.799860821155184,0.770117252931323,NA,0.883198036109568,One animal,E. cyaneus,15
234,MITObim,transcriptome,full_mt_genom_Eve,1,1921.98299999999995,15747,0,19553.4599999999991,19448.5999999999985,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.912554772337589,14370,0.452331245650661,0.412777036895917,NA,0.694415763721043,One animal,E. cyaneus,NA
235,MITObim,transcriptome,full_mt_genom_EveS_EveS,0,4402.61700000000019,0,NA,22410.5900000000001,22086.9199999999983,NA,NA,NA,NA,S by W Первая итерация более 2 дней,NA,15601,0,0,NA,NA,NA,NA,0
236,MITObim,transcriptome,part_COI_Ecy,1,32.9666700000000006,931,0,1678.73000000000002,1660.03999999999996,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.064787752261656,14370,0.0505915100904663,0.780880773361976,NA,0.474065008928525,One animal,E. cyaneus,NA
237,MITObim,transcriptome_10p,full_COI_Ecy,NA,NA,NA,0,NA,NA,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,Переделать,NA,14370,NA,NA,NA,0,One animal,E. cyaneus,NA
238,MITObim,transcriptome_10p,full_mt_genom_Ecy,1,26.3500000000000014,14460,0,3736.13000000000011,3708.03999999999996,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.993775933609959,14370,0.988517745302714,0.982365145228216,NA,0.991164706035223,One animal,E. cyaneus,NA
239,MITObim,transcriptome_10p,full_mt_genom_Eve,1,97.3833300000000008,14392,0,3166.21000000000004,3156.01999999999998,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.998471372984991,14370,0.738900487125957,0.737770983879933,NA,0.86878571099772,One animal,E. cyaneus,NA
240,MITObim,transcriptome_10p,part_COI_Ecy,1,36.2000000000000028,3835,0,827.370000000000005,604.990000000000009,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.26687543493389,14370,0.259429366736256,0.972099087353325,NA,0.624600972255868,One animal,E. cyaneus,NA
241,MITObim,transcriptome_1p,full_COI_Ecy,NA,NA,NA,0,NA,NA,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,Переделать,NA,14370,NA,NA,NA,0,One animal,E. cyaneus,NA
242,MITObim,transcriptome_1p,full_mt_genom_Ecy,1,2.26666699999999999,14377,0,791.080000000000041,464.870000000000005,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.999513111219309,14370,0.987752261656228,0.987271336161925,NA,0.993634177259365,One animal,E. cyaneus,NA
243,MITObim,transcriptome_1p,full_mt_genom_Eve,1,11.8166700000000002,14251,0,781.269999999999982,447.089999999999975,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.991718858733473,14370,0.67633959638135,0.681987228966388,NA,0.837511421020303,One animal,E. cyaneus,NA
244,MITObim,transcriptome_1p,part_COI_Ecy,1,0.466666700000000034,872,0,695.889999999999986,319.70999999999998,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.060681976339596,14370,0.0562978427279054,0.927752293577982,NA,0.51118302816137,One animal,E. cyaneus,NA
245,MITObim,transcriptome_our,full_COI_Ecy,1,39.8666699999999992,937,NA,1793.24000000000001,1781.1400000000001,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.065205288796104,14370,0.0538622129436326,0.826040554962647,NA,0.486277014175595,Pool animals,E. cyaneus,NA
246,MITObim,transcriptome_our,full_mt_genom_Ecy,1,961.433300000000031,14982,NA,15593.4599999999991,15508.9400000000005,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.959150981177412,14370,0.770424495476688,0.738953410759578,NA,0.86713222185342,Pool animals,E. cyaneus,NA
247,MITObim,transcriptome_our,full_mt_genom_Eve,1,4774.18299999999999,16243,NA,13279.7000000000007,13212.3199999999997,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.884688789016808,14370,0.487821851078636,0.431570522686696,NA,0.701020290695535,Pool animals,E. cyaneus,NA
248,MITObim,transcriptome_our,part_COI_Ecy,1,20.6166699999999992,1850,NA,801.330000000000041,763.830000000000041,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MITObim,"Script_MITObim,sh",no_use,NA,0.12874043145442,14370,0.0961029923451635,0.746486486486487,NA,0.492832477571518,Pool animals,E. cyaneus,NA
249,MitoFinder,genome,full_COI_Bpul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16284,NA,NA,NA,NA,NA,B. pullus,NA
250,MitoFinder,genome,full_COI_Ecy,1,569.149999999999977,11897,1539,19297.5400000000009,14963,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.827905358385526,14370,0.823103688239388,0.99420021854249,NA,0.911302316291853,Pool animals,E. cyaneus,1
251,MitoFinder,genome,full_COI_EveS,1,351.583300000000008,10565,NA,19457.7599999999984,10645.2700000000004,NA,NA,NA,NA,S by W,0.677200179475675,15601,0.621947311069803,0.918409843823947,NA,0.804389333592358,NA,NA,NA
252,MitoFinder,genome,full_mt_genom_Bpul,7,881.566699999999855,23779,NA,21745.75,20223.4500000000007,NA,NA,NA,NA,NA,0.684805921190967,16284,0.970891672807664,0.664872366373691,NA,0.615856775807368,NA,B. pullus,NA
253,MitoFinder,genome,full_mt_genom_Bpul_Eve,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16284,NA,NA,NA,NA,NA,B. pullus,NA
254,MitoFinder,genome,full_mt_genom_Ecy,2,568.200000000000045,13816,11834,19298.880000000001,14963.1599999999999,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.936477523770817,14370,0.931732776617954,0.994933410538506,NA,0.84078592773182,Pool animals,E. cyaneus,14
255,MitoFinder,genome,full_mt_genom_Eve,2,566.616700000000037,13816,11771,19303,14963.2299999999996,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.936477523770817,14370,0.931732776617954,0.994933410538506,NA,0.84078592773182,Pool animals,E. cyaneus,14
256,MitoFinder,genome,full_mt_genom_EveS_Ecy,3,364.149999999999977,14819,NA,19457.7599999999984,10646.1900000000005,NA,NA,NA,NA,S by W,0.949875008012307,15601,0.893019678225755,0.9401444092044,NA,0.77909310719395,NA,NA,15
257,MitoFinder,genome,full_mt_genom_EveS_EveS,3,353.683299999999974,14819,NA,19914.8300000000017,10645.1800000000003,NA,NA,NA,NA,S by W,0.949875008012307,15601,0.893019678225755,0.9401444092044,NA,0.77909310719395,NA,NA,15
258,MitoFinder,genome,part_COI_Bpul,2,NA,17550,NA,NA,NA,NA,NA,NA,NA,NA,0.927863247863248,16284,0.970891672807664,0.900854700854701,NA,0.824902405381405,NA,B. pullus,NA
